INFO: 17:27:48.797417 main.go:29: ID:5 | N:10 | F:3 | Clients:1 | Scenario:NORMAL | Remote:false

INFO: 17:27:48.798096 messenger.go:85: Receive from Server 0 on tcp://*:4500
INFO: 17:27:48.801199 messenger.go:102: Send to Server 0 on tcp://localhost:4005
INFO: 17:27:48.803107 messenger.go:85: Receive from Server 1 on tcp://*:4501
INFO: 17:27:48.803515 messenger.go:102: Send to Server 1 on tcp://localhost:4105
INFO: 17:27:48.803911 messenger.go:85: Receive from Server 2 on tcp://*:4502
INFO: 17:27:48.804486 messenger.go:102: Send to Server 2 on tcp://localhost:4205
INFO: 17:27:48.805157 messenger.go:85: Receive from Server 3 on tcp://*:4503
INFO: 17:27:48.805930 messenger.go:102: Send to Server 3 on tcp://localhost:4305
INFO: 17:27:48.806957 messenger.go:85: Receive from Server 4 on tcp://*:4504
INFO: 17:27:48.807644 messenger.go:102: Send to Server 4 on tcp://localhost:4405
INFO: 17:27:48.811507 messenger.go:85: Receive from Server 6 on tcp://*:4506
INFO: 17:27:48.818434 messenger.go:102: Send to Server 6 on tcp://localhost:4605
INFO: 17:27:48.818548 messenger.go:85: Receive from Server 7 on tcp://*:4507
INFO: 17:27:48.818655 messenger.go:102: Send to Server 7 on tcp://localhost:4705
INFO: 17:27:48.818768 messenger.go:85: Receive from Server 8 on tcp://*:4508
INFO: 17:27:48.818825 messenger.go:102: Send to Server 8 on tcp://localhost:4805
INFO: 17:27:48.818876 messenger.go:85: Receive from Server 9 on tcp://*:4509
INFO: 17:27:48.818920 messenger.go:102: Send to Server 9 on tcp://localhost:4905
INFO: 17:27:48.819026 messenger.go:108: -----------------------------------------
INFO: 17:27:48.819134 messenger.go:130: Requests from Client 0 on tcp://*:7500
INFO: 17:27:48.819193 messenger.go:147: Response to Client 0 on tcp://*:10500
INFO: 17:27:48.819218 messenger.go:150: -----------------------------------------

INFO: 17:27:48.834547 main.go:83: Initial estimate value:  1
INFO: 17:27:48.834641 binary_consensus.go:23: 4.BC: bcid-1 round-1
INFO: 17:27:48.902210 messenger.go:265: SENT BVB to 9
INFO: 17:27:48.930895 messenger.go:341: RECEIVED BVB from 3
INFO: 17:27:48.979014 messenger.go:265: SENT BVB to 1
INFO: 17:27:48.980911 messenger.go:341: RECEIVED BVB from 9
INFO: 17:27:48.981402 messenger.go:265: SENT BVB to 4
INFO: 17:27:48.981206 messenger.go:341: RECEIVED BVB from 7
INFO: 17:27:49.000844 messenger.go:341: RECEIVED BVB from 1
INFO: 17:27:49.001201 messenger.go:341: RECEIVED BVB from 2
INFO: 17:27:49.001900 messenger.go:341: RECEIVED BVB from 0
INFO: 17:27:48.981670 messenger.go:341: RECEIVED BVB from 6
INFO: 17:27:48.981209 messenger.go:265: SENT BVB to 2
INFO: 17:27:48.981210 messenger.go:265: SENT BVB to 0
INFO: 17:27:48.932171 messenger.go:341: RECEIVED BVB from 4
INFO: 17:27:48.981756 messenger.go:265: SENT BVB to 8
INFO: 17:27:48.981758 messenger.go:265: SENT BVB to 7
INFO: 17:27:48.981904 messenger.go:341: RECEIVED BVB from 3
INFO: 17:27:49.004120 messenger.go:265: SENT BVB to 2
INFO: 17:27:48.982246 messenger.go:341: RECEIVED BVB from 4
INFO: 17:27:48.982248 messenger.go:265: SENT BVB to 6
INFO: 17:27:48.985164 messenger.go:341: RECEIVED BVB from 1
INFO: 17:27:48.986290 messenger.go:341: RECEIVED BVB from 0
INFO: 17:27:49.004806 messenger.go:265: SENT BVB to 3
INFO: 17:27:49.021582 messenger.go:341: RECEIVED BC from 3
INFO: 17:27:49.022331 messenger.go:265: SENT BVB to 3
INFO: 17:27:49.005273 messenger.go:341: RECEIVED BVB from 8
INFO: 17:27:49.015053 messenger.go:341: RECEIVED BVB from 2
INFO: 17:27:49.015392 messenger.go:265: SENT BVB to 0
INFO: 17:27:49.015798 messenger.go:341: RECEIVED BC from 2
INFO: 17:27:49.015801 messenger.go:265: SENT BVB to 1
INFO: 17:27:49.017187 messenger.go:341: RECEIVED BC from 4
INFO: 17:27:49.020941 messenger.go:341: RECEIVED BVB from 7
INFO: 17:27:49.027105 messenger.go:265: SENT BVB to 7
INFO: 17:27:49.027355 messenger.go:265: SENT BVB to 9
INFO: 17:27:49.028233 messenger.go:341: RECEIVED BVB from 9
INFO: 17:27:49.028631 messenger.go:265: SENT BVB to 4
INFO: 17:27:49.033449 binary_consensus.go:148: 4.BC: bin_values-[1]
INFO: 17:27:49.033515 binary_consensus.go:148: 4.BC: bin_values-[1 0]
INFO: 17:27:49.035275 messenger.go:265: SENT BVB to 8
INFO: 17:27:49.047380 messenger.go:341: RECEIVED BVB from 6
INFO: 17:27:49.048178 messenger.go:265: SENT BVB to 6
INFO: 17:27:49.052864 messenger.go:341: RECEIVED BC from 0
INFO: 17:27:49.057342 messenger.go:341: RECEIVED BC from 1
INFO: 17:27:49.060669 messenger.go:265: SENT BC to 0
INFO: 17:27:49.062463 messenger.go:341: RECEIVED BC from 6
INFO: 17:27:49.063269 messenger.go:265: SENT BC to 2
INFO: 17:27:49.063578 messenger.go:265: SENT BC to 3
INFO: 17:27:49.064207 messenger.go:265: SENT BC to 4
INFO: 17:27:49.064239 messenger.go:265: SENT BC to 1
INFO: 17:27:49.064459 messenger.go:265: SENT BC to 6
INFO: 17:27:49.064710 messenger.go:265: SENT BC to 9
INFO: 17:27:49.066892 messenger.go:341: RECEIVED BC from 7
INFO: 17:27:49.080785 messenger.go:341: RECEIVED BVB from 8
INFO: 17:27:49.085425 messenger.go:341: RECEIVED BC from 9
INFO: 17:27:49.085502 binary_consensus.go:77: 4.BC: vals-[1] coin-0
