INFO: 01:44:09.565718 main.go:29: ID:9 | N:10 | F:3 | Clients:1 | Scenario:NORMAL | Remote:false

INFO: 01:44:09.573245 messenger.go:90: Receive from Server 0 on tcp://*:4900
INFO: 01:44:09.589695 messenger.go:107: Send to Server 0 on tcp://localhost:4009
INFO: 01:44:09.589755 messenger.go:90: Receive from Server 1 on tcp://*:4901
INFO: 01:44:09.589783 messenger.go:107: Send to Server 1 on tcp://localhost:4109
INFO: 01:44:09.589808 messenger.go:90: Receive from Server 2 on tcp://*:4902
INFO: 01:44:09.589830 messenger.go:107: Send to Server 2 on tcp://localhost:4209
INFO: 01:44:09.589939 messenger.go:90: Receive from Server 3 on tcp://*:4903
INFO: 01:44:09.589962 messenger.go:107: Send to Server 3 on tcp://localhost:4309
INFO: 01:44:09.589989 messenger.go:90: Receive from Server 4 on tcp://*:4904
INFO: 01:44:09.590014 messenger.go:107: Send to Server 4 on tcp://localhost:4409
INFO: 01:44:09.590036 messenger.go:90: Receive from Server 5 on tcp://*:4905
INFO: 01:44:09.590057 messenger.go:107: Send to Server 5 on tcp://localhost:4509
INFO: 01:44:09.590082 messenger.go:90: Receive from Server 6 on tcp://*:4906
INFO: 01:44:09.590103 messenger.go:107: Send to Server 6 on tcp://localhost:4609
INFO: 01:44:09.590125 messenger.go:90: Receive from Server 7 on tcp://*:4907
INFO: 01:44:09.590151 messenger.go:107: Send to Server 7 on tcp://localhost:4709
INFO: 01:44:09.590177 messenger.go:90: Receive from Server 8 on tcp://*:4908
INFO: 01:44:09.590208 messenger.go:107: Send to Server 8 on tcp://localhost:4809
INFO: 01:44:09.590214 messenger.go:113: -----------------------------------------
INFO: 01:44:09.590243 messenger.go:135: Requests from Client 0 on tcp://*:7900
INFO: 01:44:09.590267 messenger.go:152: Response to Client 0 on tcp://*:10900
INFO: 01:44:09.590273 messenger.go:155: -----------------------------------------

INFO: 01:44:09.620989 main.go:83: Initial estimate value:  0
INFO: 01:44:09.694421 messenger.go:346: RECEIVED EST from 3
INFO: 01:44:09.798864 messenger.go:346: RECEIVED EST from 7
INFO: 01:44:09.808544 messenger.go:346: RECEIVED EST from 8
INFO: 01:44:09.823882 messenger.go:270: SENT EST to 1
INFO: 01:44:09.824809 messenger.go:346: RECEIVED EST from 1
INFO: 01:44:09.837653 messenger.go:270: SENT EST to 2
INFO: 01:44:09.837817 messenger.go:346: RECEIVED EST from 5
INFO: 01:44:09.837820 messenger.go:270: SENT EST to 5
INFO: 01:44:09.839951 messenger.go:346: RECEIVED EST from 6
INFO: 01:44:09.839955 messenger.go:270: SENT EST to 4
INFO: 01:44:09.842847 messenger.go:346: RECEIVED EST from 4
INFO: 01:44:09.842852 messenger.go:270: SENT EST to 8
INFO: 01:44:09.842853 messenger.go:270: SENT EST to 7
INFO: 01:44:09.843277 messenger.go:270: SENT EST to 6
INFO: 01:44:09.843283 messenger.go:270: SENT EST to 3
INFO: 01:44:09.843288 messenger.go:270: SENT EST to 0
INFO: 01:44:09.844471 messenger.go:346: RECEIVED EST from 2
INFO: 01:44:09.846525 messenger.go:346: RECEIVED EST from 0
INFO: 01:44:09.884789 messenger.go:346: RECEIVED EST from 7
INFO: 01:44:09.891268 messenger.go:270: SENT EST to 1
INFO: 01:44:09.891328 messenger.go:270: SENT EST to 0
INFO: 01:44:09.912251 messenger.go:346: RECEIVED EST from 6
INFO: 01:44:09.912312 messenger.go:270: SENT EST to 2
INFO: 01:44:09.913813 messenger.go:270: SENT EST to 5
INFO: 01:44:09.913868 messenger.go:270: SENT EST to 3
INFO: 01:44:09.916356 messenger.go:270: SENT EST to 6
INFO: 01:44:09.916382 messenger.go:270: SENT EST to 7
INFO: 01:44:09.916391 messenger.go:270: SENT EST to 4
INFO: 01:44:09.926301 messenger.go:346: RECEIVED EST from 5
INFO: 01:44:09.926847 messenger.go:346: RECEIVED EST from 1
