INFO: 16:36:01.291130 main.go:29: ID:7 | N:10 | F:3 | Clients:1 | Scenario:NORMAL | Remote:false

INFO: 16:36:01.291647 messenger.go:85: Receive from Server 0 on tcp://*:4700
INFO: 16:36:01.292141 messenger.go:102: Send to Server 0 on tcp://localhost:4007
INFO: 16:36:01.292515 messenger.go:85: Receive from Server 1 on tcp://*:4701
INFO: 16:36:01.293894 messenger.go:102: Send to Server 1 on tcp://localhost:4107
INFO: 16:36:01.293967 messenger.go:85: Receive from Server 2 on tcp://*:4702
INFO: 16:36:01.294015 messenger.go:102: Send to Server 2 on tcp://localhost:4207
INFO: 16:36:01.294353 messenger.go:85: Receive from Server 3 on tcp://*:4703
INFO: 16:36:01.294409 messenger.go:102: Send to Server 3 on tcp://localhost:4307
INFO: 16:36:01.294461 messenger.go:85: Receive from Server 4 on tcp://*:4704
INFO: 16:36:01.294513 messenger.go:102: Send to Server 4 on tcp://localhost:4407
INFO: 16:36:01.294986 messenger.go:85: Receive from Server 5 on tcp://*:4705
INFO: 16:36:01.295914 messenger.go:102: Send to Server 5 on tcp://localhost:4507
INFO: 16:36:01.298778 messenger.go:85: Receive from Server 6 on tcp://*:4706
INFO: 16:36:01.301507 messenger.go:102: Send to Server 6 on tcp://localhost:4607
INFO: 16:36:01.302124 messenger.go:85: Receive from Server 8 on tcp://*:4708
INFO: 16:36:01.304366 messenger.go:102: Send to Server 8 on tcp://localhost:4807
INFO: 16:36:01.307351 messenger.go:85: Receive from Server 9 on tcp://*:4709
INFO: 16:36:01.307408 messenger.go:102: Send to Server 9 on tcp://localhost:4907
INFO: 16:36:01.307434 messenger.go:108: -----------------------------------------
INFO: 16:36:01.307492 messenger.go:130: Requests from Client 0 on tcp://*:7700
INFO: 16:36:01.307540 messenger.go:147: Response to Client 0 on tcp://*:10700
INFO: 16:36:01.308369 messenger.go:150: -----------------------------------------

INFO: 16:36:01.315983 binary_consensus.go:23: 4.BC: bcid-1 round-1
INFO: 16:36:01.411702 messenger.go:341: RECEIVED BVB from 9
INFO: 16:36:01.412149 messenger.go:341: RECEIVED BVB from 2
INFO: 16:36:01.418270 messenger.go:341: RECEIVED BVB from 1
INFO: 16:36:01.433158 messenger.go:265: SENT BVB to 1
INFO: 16:36:01.441383 messenger.go:341: RECEIVED BVB from 3
INFO: 16:36:01.447982 messenger.go:265: SENT BVB to 6
INFO: 16:36:01.453655 messenger.go:265: SENT BVB to 8
INFO: 16:36:01.453775 messenger.go:265: SENT BVB to 9
INFO: 16:36:01.477113 messenger.go:265: SENT BVB to 3
INFO: 16:36:01.477174 messenger.go:265: SENT BVB to 2
INFO: 16:36:01.509174 messenger.go:341: RECEIVED BC from 5
INFO: 16:36:01.509595 messenger.go:341: RECEIVED BVB from 8
INFO: 16:36:01.510204 messenger.go:341: RECEIVED BVB from 6
INFO: 16:36:01.510624 messenger.go:341: RECEIVED BC from 6
INFO: 16:36:01.510820 messenger.go:341: RECEIVED BVB from 4
INFO: 16:36:01.510906 messenger.go:341: RECEIVED BVB from 0
INFO: 16:36:01.516000 messenger.go:341: RECEIVED BC from 1
INFO: 16:36:01.516197 messenger.go:341: RECEIVED BC from 9
INFO: 16:36:01.503905 messenger.go:341: RECEIVED BC from 0
INFO: 16:36:01.503913 messenger.go:265: SENT BVB to 0
INFO: 16:36:01.504116 messenger.go:341: RECEIVED BC from 2
INFO: 16:36:01.504326 messenger.go:341: RECEIVED BC from 3
INFO: 16:36:01.504329 messenger.go:265: SENT BVB to 5
INFO: 16:36:01.504331 messenger.go:265: SENT BVB to 4
INFO: 16:36:01.508439 messenger.go:341: RECEIVED BVB from 5
INFO: 16:36:01.518335 binary_consensus.go:148: 4.BC: bin_values-[1]
INFO: 16:36:01.521763 binary_consensus.go:77: 4.BC: vals-[1] coin-0
INFO: 16:36:01.521807 binary_consensus.go:23: 7.BC: bcid-1 round-2
INFO: 16:36:01.582074 messenger.go:265: SENT BC to 9
INFO: 16:36:01.582183 messenger.go:265: SENT BC to 3
INFO: 16:36:01.582195 messenger.go:265: SENT BC to 1
INFO: 16:36:01.599151 messenger.go:341: RECEIVED BVB from 1
INFO: 16:36:01.599735 messenger.go:341: RECEIVED BVB from 3
INFO: 16:36:01.600237 messenger.go:341: RECEIVED BVB from 9
INFO: 16:36:01.600673 messenger.go:341: RECEIVED BVB from 5
INFO: 16:36:01.600833 messenger.go:265: SENT BC to 2
INFO: 16:36:01.601337 messenger.go:341: RECEIVED BVB from 6
INFO: 16:36:01.602544 messenger.go:341: RECEIVED BVB from 8
INFO: 16:36:01.602625 messenger.go:265: SENT BC to 6
INFO: 16:36:01.602769 messenger.go:341: RECEIVED BC from 8
INFO: 16:36:01.602821 messenger.go:265: SENT BC to 0
INFO: 16:36:01.580126 messenger.go:265: SENT BC to 5
INFO: 16:36:01.580134 messenger.go:265: SENT BC to 8
INFO: 16:36:01.612995 messenger.go:341: RECEIVED BVB from 0
INFO: 16:36:01.614649 messenger.go:265: SENT BC to 4
INFO: 16:36:01.617967 messenger.go:341: RECEIVED BC from 1
INFO: 16:36:01.618245 messenger.go:341: RECEIVED BC from 4
INFO: 16:36:01.623421 messenger.go:341: RECEIVED BVB from 4
INFO: 16:36:01.625703 messenger.go:341: RECEIVED BVB from 2
INFO: 16:36:01.628930 binary_consensus.go:148: 7.BC: bin_values-[1]
INFO: 16:36:01.629607 messenger.go:265: SENT BVB to 0
INFO: 16:36:01.630241 messenger.go:265: SENT BVB to 1
INFO: 16:36:01.630669 messenger.go:265: SENT BVB to 2
INFO: 16:36:01.631100 messenger.go:265: SENT BVB to 3
INFO: 16:36:01.636530 messenger.go:265: SENT BVB to 8
INFO: 16:36:01.636785 messenger.go:265: SENT BVB to 9
INFO: 16:36:01.636799 messenger.go:265: SENT BVB to 6
INFO: 16:36:01.658599 messenger.go:265: SENT BVB to 4
INFO: 16:36:01.680369 messenger.go:341: RECEIVED BC from 2
INFO: 16:36:01.680804 messenger.go:341: RECEIVED BC from 4
INFO: 16:36:01.681317 messenger.go:341: RECEIVED BC from 5
INFO: 16:36:01.681997 messenger.go:341: RECEIVED BC from 8
INFO: 16:36:01.682161 messenger.go:265: SENT BVB to 5
INFO: 16:36:01.682681 messenger.go:341: RECEIVED BC from 0
INFO: 16:36:01.683045 binary_consensus.go:77: 7.BC: vals-[1] coin-1
INFO: 16:36:01.683097 binary_consensus.go:82: 7.BC: decide-1
INFO: 16:36:01.683126 binary_consensus.go:175: My final decision 1
INFO: 16:36:01.683218 messenger.go:341: RECEIVED BC from 9
INFO: 16:36:01.683368 messenger.go:341: RECEIVED BC from 3
INFO: 16:36:01.683568 messenger.go:341: RECEIVED BC from 6
INFO: 16:36:01.684811 messenger.go:265: SENT BC to 0
INFO: 16:36:01.685891 messenger.go:265: SENT BC to 9
INFO: 16:36:01.686242 messenger.go:265: SENT BC to 3
INFO: 16:36:01.687257 messenger.go:265: SENT BC to 4
INFO: 16:36:01.687455 messenger.go:265: SENT BC to 1
INFO: 16:36:01.688776 messenger.go:265: SENT BC to 5
INFO: 16:36:01.688932 messenger.go:265: SENT BC to 6
INFO: 16:36:01.689123 messenger.go:265: SENT BC to 8
INFO: 16:36:01.689234 messenger.go:265: SENT BC to 2
