INFO: 01:44:18.943358 main.go:29: ID:8 | N:10 | F:3 | Clients:1 | Scenario:NORMAL | Remote:false

INFO: 01:44:18.944407 messenger.go:90: Receive from Server 0 on tcp://*:4800
INFO: 01:44:18.947445 messenger.go:107: Send to Server 0 on tcp://localhost:4008
INFO: 01:44:18.950911 messenger.go:90: Receive from Server 1 on tcp://*:4801
INFO: 01:44:18.951249 messenger.go:107: Send to Server 1 on tcp://localhost:4108
INFO: 01:44:18.951576 messenger.go:90: Receive from Server 2 on tcp://*:4802
INFO: 01:44:18.951759 messenger.go:107: Send to Server 2 on tcp://localhost:4208
INFO: 01:44:18.952177 messenger.go:90: Receive from Server 3 on tcp://*:4803
INFO: 01:44:18.952580 messenger.go:107: Send to Server 3 on tcp://localhost:4308
INFO: 01:44:18.952846 messenger.go:90: Receive from Server 4 on tcp://*:4804
INFO: 01:44:18.953011 messenger.go:107: Send to Server 4 on tcp://localhost:4408
INFO: 01:44:18.953095 messenger.go:90: Receive from Server 5 on tcp://*:4805
INFO: 01:44:18.953304 messenger.go:107: Send to Server 5 on tcp://localhost:4508
INFO: 01:44:18.953464 messenger.go:90: Receive from Server 6 on tcp://*:4806
INFO: 01:44:18.953548 messenger.go:107: Send to Server 6 on tcp://localhost:4608
INFO: 01:44:18.953723 messenger.go:90: Receive from Server 7 on tcp://*:4807
INFO: 01:44:18.953853 messenger.go:107: Send to Server 7 on tcp://localhost:4708
INFO: 01:44:18.954529 messenger.go:90: Receive from Server 9 on tcp://*:4809
INFO: 01:44:18.954615 messenger.go:107: Send to Server 9 on tcp://localhost:4908
INFO: 01:44:18.954718 messenger.go:113: -----------------------------------------
INFO: 01:44:18.954865 messenger.go:135: Requests from Client 0 on tcp://*:7800
INFO: 01:44:18.954956 messenger.go:152: Response to Client 0 on tcp://*:10800
INFO: 01:44:18.955067 messenger.go:155: -----------------------------------------

INFO: 01:44:18.964471 main.go:83: Initial estimate value:  0
INFO: 01:44:18.974458 messenger.go:270: SENT EST to 1
INFO: 01:44:19.000668 messenger.go:346: RECEIVED EST from 9
INFO: 01:44:19.002420 messenger.go:270: SENT EST to 0
INFO: 01:44:19.009705 messenger.go:270: SENT EST to 2
INFO: 01:44:19.035373 messenger.go:270: SENT EST to 6
INFO: 01:44:19.010603 messenger.go:270: SENT EST to 3
INFO: 01:44:19.010613 messenger.go:270: SENT EST to 4
INFO: 01:44:19.010615 messenger.go:270: SENT EST to 5
INFO: 01:44:19.010617 messenger.go:270: SENT EST to 1
INFO: 01:44:19.042742 messenger.go:270: SENT EST to 3
INFO: 01:44:19.042770 messenger.go:270: SENT EST to 7
INFO: 01:44:19.043255 messenger.go:270: SENT EST to 6
INFO: 01:44:19.044758 messenger.go:346: RECEIVED EST from 3
INFO: 01:44:19.044954 messenger.go:346: RECEIVED EST from 6
INFO: 01:44:19.048509 messenger.go:270: SENT EST to 2
INFO: 01:44:19.048972 messenger.go:346: RECEIVED EST from 6
INFO: 01:44:19.050404 messenger.go:346: RECEIVED EST from 2
INFO: 01:44:19.051974 messenger.go:270: SENT EST to 0
INFO: 01:44:19.058349 messenger.go:270: SENT EST to 7
INFO: 01:44:19.058938 messenger.go:346: RECEIVED EST from 7
INFO: 01:44:19.058941 messenger.go:270: SENT EST to 9
INFO: 01:44:19.059095 messenger.go:346: RECEIVED EST from 4
INFO: 01:44:19.060442 messenger.go:270: SENT EST to 2
INFO: 01:44:19.058944 messenger.go:270: SENT EST to 1
INFO: 01:44:19.058942 messenger.go:270: SENT EST to 3
INFO: 01:44:19.058945 messenger.go:270: SENT EST to 4
INFO: 01:44:19.058947 messenger.go:270: SENT EST to 5
INFO: 01:44:19.060855 messenger.go:270: SENT EST to 5
INFO: 01:44:19.061532 messenger.go:346: RECEIVED EST from 4
INFO: 01:44:19.066714 messenger.go:270: SENT EST to 0
INFO: 01:44:19.066724 messenger.go:270: SENT EST to 4
INFO: 01:44:19.066725 messenger.go:270: SENT EST to 9
INFO: 01:44:19.069072 messenger.go:270: SENT EST to 6
INFO: 01:44:19.070739 messenger.go:346: RECEIVED EST from 4
INFO: 01:44:19.071106 messenger.go:346: RECEIVED EST from 6
INFO: 01:44:19.071324 messenger.go:346: RECEIVED EST from 7
INFO: 01:44:19.072114 messenger.go:346: RECEIVED EST from 5
INFO: 01:44:19.072118 messenger.go:270: SENT EST to 5
INFO: 01:44:19.072995 messenger.go:270: SENT EST to 4
INFO: 01:44:19.073314 messenger.go:270: SENT EST to 2
