INFO: 16:36:01.254595 main.go:29: ID:0 | N:10 | F:3 | Clients:1 | Scenario:NORMAL | Remote:false

INFO: 16:36:01.255124 messenger.go:85: Receive from Server 1 on tcp://*:4001
INFO: 16:36:01.255925 messenger.go:102: Send to Server 1 on tcp://localhost:4100
INFO: 16:36:01.256167 messenger.go:85: Receive from Server 2 on tcp://*:4002
INFO: 16:36:01.257372 messenger.go:102: Send to Server 2 on tcp://localhost:4200
INFO: 16:36:01.257444 messenger.go:85: Receive from Server 3 on tcp://*:4003
INFO: 16:36:01.257493 messenger.go:102: Send to Server 3 on tcp://localhost:4300
INFO: 16:36:01.257538 messenger.go:85: Receive from Server 4 on tcp://*:4004
INFO: 16:36:01.257578 messenger.go:102: Send to Server 4 on tcp://localhost:4400
INFO: 16:36:01.257626 messenger.go:85: Receive from Server 5 on tcp://*:4005
INFO: 16:36:01.257669 messenger.go:102: Send to Server 5 on tcp://localhost:4500
INFO: 16:36:01.257757 messenger.go:85: Receive from Server 6 on tcp://*:4006
INFO: 16:36:01.257813 messenger.go:102: Send to Server 6 on tcp://localhost:4600
INFO: 16:36:01.258449 messenger.go:85: Receive from Server 7 on tcp://*:4007
INFO: 16:36:01.259567 messenger.go:102: Send to Server 7 on tcp://localhost:4700
INFO: 16:36:01.259903 messenger.go:85: Receive from Server 8 on tcp://*:4008
INFO: 16:36:01.262529 messenger.go:102: Send to Server 8 on tcp://localhost:4800
INFO: 16:36:01.264582 messenger.go:85: Receive from Server 9 on tcp://*:4009
INFO: 16:36:01.267835 messenger.go:102: Send to Server 9 on tcp://localhost:4900
INFO: 16:36:01.267924 messenger.go:108: -----------------------------------------
INFO: 16:36:01.268023 messenger.go:130: Requests from Client 0 on tcp://*:7000
INFO: 16:36:01.268108 messenger.go:147: Response to Client 0 on tcp://*:10000
INFO: 16:36:01.268148 messenger.go:150: -----------------------------------------

INFO: 16:36:01.285277 binary_consensus.go:23: 4.BC: bcid-1 round-1
INFO: 16:36:01.639826 messenger.go:265: SENT BVB to 5
INFO: 16:36:01.641076 messenger.go:265: SENT BC to 3
INFO: 16:36:01.641075 messenger.go:265: SENT BC to 6
INFO: 16:36:01.641177 messenger.go:265: SENT BC to 2
INFO: 16:36:01.642609 messenger.go:265: SENT BC to 4
INFO: 16:36:01.644073 messenger.go:265: SENT BC to 5
INFO: 16:36:01.644282 messenger.go:341: RECEIVED BC from 8
INFO: 16:36:01.644941 messenger.go:265: SENT BC to 8
INFO: 16:36:01.645692 messenger.go:265: SENT BC to 9
INFO: 16:36:01.646573 messenger.go:265: SENT BC to 1
INFO: 16:36:01.651160 messenger.go:341: RECEIVED BC from 2
INFO: 16:36:01.651275 binary_consensus.go:77: 7.BC: vals-[1] coin-1
INFO: 16:36:01.651304 binary_consensus.go:82: 7.BC: decide-1
INFO: 16:36:01.651316 binary_consensus.go:175: My final decision 1
INFO: 16:36:01.658283 messenger.go:341: RECEIVED BC from 5
INFO: 16:36:01.658769 messenger.go:265: SENT BC to 7
INFO: 16:36:01.659481 messenger.go:341: RECEIVED BC from 9
INFO: 16:36:01.684414 messenger.go:341: RECEIVED BC from 7
