INFO: 01:44:09.540657 main.go:29: ID:8 | N:10 | F:3 | Clients:1 | Scenario:NORMAL | Remote:false

INFO: 01:44:09.550189 messenger.go:90: Receive from Server 0 on tcp://*:4800
INFO: 01:44:09.550530 messenger.go:107: Send to Server 0 on tcp://localhost:4008
INFO: 01:44:09.551533 messenger.go:90: Receive from Server 1 on tcp://*:4801
INFO: 01:44:09.551623 messenger.go:107: Send to Server 1 on tcp://localhost:4108
INFO: 01:44:09.551677 messenger.go:90: Receive from Server 2 on tcp://*:4802
INFO: 01:44:09.553461 messenger.go:107: Send to Server 2 on tcp://localhost:4208
INFO: 01:44:09.559034 messenger.go:90: Receive from Server 3 on tcp://*:4803
INFO: 01:44:09.559305 messenger.go:107: Send to Server 3 on tcp://localhost:4308
INFO: 01:44:09.560169 messenger.go:90: Receive from Server 4 on tcp://*:4804
INFO: 01:44:09.560586 messenger.go:107: Send to Server 4 on tcp://localhost:4408
INFO: 01:44:09.560783 messenger.go:90: Receive from Server 5 on tcp://*:4805
INFO: 01:44:09.561760 messenger.go:107: Send to Server 5 on tcp://localhost:4508
INFO: 01:44:09.565094 messenger.go:90: Receive from Server 6 on tcp://*:4806
INFO: 01:44:09.573378 messenger.go:107: Send to Server 6 on tcp://localhost:4608
INFO: 01:44:09.573556 messenger.go:90: Receive from Server 7 on tcp://*:4807
INFO: 01:44:09.578944 messenger.go:107: Send to Server 7 on tcp://localhost:4708
INFO: 01:44:09.579029 messenger.go:90: Receive from Server 9 on tcp://*:4809
INFO: 01:44:09.579505 messenger.go:107: Send to Server 9 on tcp://localhost:4908
INFO: 01:44:09.579523 messenger.go:113: -----------------------------------------
INFO: 01:44:09.579576 messenger.go:135: Requests from Client 0 on tcp://*:7800
INFO: 01:44:09.579611 messenger.go:152: Response to Client 0 on tcp://*:10800
INFO: 01:44:09.579617 messenger.go:155: -----------------------------------------

INFO: 01:44:09.605130 main.go:83: Initial estimate value:  0
INFO: 01:44:09.812578 messenger.go:270: SENT EST to 9
INFO: 01:44:09.814744 messenger.go:270: SENT EST to 2
INFO: 01:44:09.814792 messenger.go:270: SENT EST to 1
INFO: 01:44:09.814804 messenger.go:270: SENT EST to 3
INFO: 01:44:09.814814 messenger.go:270: SENT EST to 0
INFO: 01:44:09.817716 messenger.go:270: SENT EST to 7
INFO: 01:44:09.824521 messenger.go:270: SENT EST to 6
INFO: 01:44:09.826809 messenger.go:346: RECEIVED EST from 7
INFO: 01:44:09.835920 messenger.go:346: RECEIVED EST from 9
INFO: 01:44:09.844140 messenger.go:346: RECEIVED EST from 3
INFO: 01:44:09.844199 messenger.go:270: SENT EST to 3
INFO: 01:44:09.849028 messenger.go:346: RECEIVED EST from 0
INFO: 01:44:09.850280 messenger.go:346: RECEIVED EST from 1
INFO: 01:44:09.850437 messenger.go:346: RECEIVED EST from 5
INFO: 01:44:09.851095 messenger.go:270: SENT EST to 5
INFO: 01:44:09.851257 messenger.go:346: RECEIVED EST from 7
INFO: 01:44:09.851305 messenger.go:270: SENT EST to 0
INFO: 01:44:09.852496 messenger.go:346: RECEIVED EST from 6
INFO: 01:44:09.854366 messenger.go:346: RECEIVED EST from 4
INFO: 01:44:09.854954 messenger.go:270: SENT EST to 1
INFO: 01:44:09.868798 messenger.go:270: SENT EST to 4
INFO: 01:44:09.903449 messenger.go:270: SENT EST to 4
INFO: 01:44:09.903492 messenger.go:270: SENT EST to 2
INFO: 01:44:09.872740 messenger.go:346: RECEIVED EST from 0
INFO: 01:44:09.878410 messenger.go:346: RECEIVED EST from 5
INFO: 01:44:09.878606 messenger.go:346: RECEIVED EST from 2
INFO: 01:44:09.912407 messenger.go:346: RECEIVED EST from 6
INFO: 01:44:09.912468 messenger.go:270: SENT EST to 7
INFO: 01:44:09.912496 messenger.go:270: SENT EST to 0
INFO: 01:44:09.915118 messenger.go:270: SENT EST to 2
INFO: 01:44:09.916032 messenger.go:346: RECEIVED EST from 1
INFO: 01:44:09.925473 messenger.go:270: SENT EST to 6
INFO: 01:44:09.925638 messenger.go:346: RECEIVED EST from 7
INFO: 01:44:09.925674 messenger.go:270: SENT EST to 0
INFO: 01:44:09.925695 messenger.go:270: SENT EST to 1
INFO: 01:44:09.928332 messenger.go:270: SENT EST to 4
INFO: 01:44:09.929810 messenger.go:270: SENT EST to 5
INFO: 01:44:09.949284 messenger.go:270: SENT EST to 7
INFO: 01:44:09.950973 messenger.go:346: RECEIVED EST from 4
INFO: 01:44:09.951077 messenger.go:270: SENT EST to 3
INFO: 01:44:09.951735 messenger.go:270: SENT EST to 9
INFO: 01:44:09.969474 messenger.go:346: RECEIVED EST from 3
INFO: 01:44:09.970333 messenger.go:346: RECEIVED EST from 2
INFO: 01:44:09.970391 messenger.go:270: SENT EST to 1
INFO: 01:44:09.976076 messenger.go:346: RECEIVED EST from 9
INFO: 01:44:09.977351 messenger.go:346: RECEIVED EST from 6
INFO: 01:44:09.977708 messenger.go:346: RECEIVED EST from 9
INFO: 01:44:09.978394 messenger.go:346: RECEIVED EST from 5
INFO: 01:44:09.979853 messenger.go:346: RECEIVED EST from 4
INFO: 01:44:09.982492 messenger.go:346: RECEIVED EST from 7
INFO: 01:44:09.982764 messenger.go:270: SENT EST to 2
INFO: 01:44:09.983054 messenger.go:270: SENT EST to 3
INFO: 01:44:09.985953 messenger.go:346: RECEIVED EST from 0
INFO: 01:44:09.988034 messenger.go:270: SENT EST to 0
INFO: 01:44:09.996703 messenger.go:270: SENT EST to 4
INFO: 01:44:09.989270 messenger.go:346: RECEIVED EST from 3
INFO: 01:44:09.988212 messenger.go:346: RECEIVED EST from 2
INFO: 01:44:09.989755 messenger.go:346: RECEIVED EST from 1
INFO: 01:44:09.989512 messenger.go:270: SENT EST to 5
INFO: 01:44:09.991287 messenger.go:270: SENT EST to 1
INFO: 01:44:10.000696 messenger.go:270: SENT EST to 3
INFO: 01:44:10.001112 messenger.go:270: SENT EST to 9
INFO: 01:44:10.002564 messenger.go:270: SENT EST to 2
INFO: 01:44:10.009346 messenger.go:270: SENT EST to 4
INFO: 01:44:10.009705 messenger.go:346: RECEIVED EST from 0
INFO: 01:44:10.013418 messenger.go:270: SENT EST to 5
INFO: 01:44:10.022008 messenger.go:270: SENT EST to 6
INFO: 01:44:10.032441 messenger.go:346: RECEIVED EST from 9
INFO: 01:44:10.049455 messenger.go:270: SENT EST to 5
INFO: 01:44:10.052735 messenger.go:346: RECEIVED EST from 7
INFO: 01:44:10.052837 messenger.go:270: SENT EST to 6
INFO: 01:44:10.055758 messenger.go:346: RECEIVED EST from 4
INFO: 01:44:10.055983 messenger.go:270: SENT EST to 7
INFO: 01:44:10.058104 messenger.go:346: RECEIVED EST from 2
INFO: 01:44:10.056021 messenger.go:270: SENT EST to 9
INFO: 01:44:10.056157 messenger.go:346: RECEIVED EST from 5
INFO: 01:44:10.056649 messenger.go:346: RECEIVED EST from 6
INFO: 01:44:10.070563 messenger.go:270: SENT EST to 7
INFO: 01:44:10.070699 messenger.go:270: SENT EST to 6
INFO: 01:44:10.072409 messenger.go:270: SENT EST to 0
INFO: 01:44:10.072889 messenger.go:346: RECEIVED EST from 4
INFO: 01:44:10.072933 messenger.go:270: SENT EST to 9
INFO: 01:44:10.073056 messenger.go:346: RECEIVED EST from 0
INFO: 01:44:10.073175 messenger.go:346: RECEIVED EST from 2
INFO: 01:44:10.073319 messenger.go:346: RECEIVED EST from 6
INFO: 01:44:10.076443 messenger.go:346: RECEIVED EST from 7
INFO: 01:44:10.076626 messenger.go:346: RECEIVED EST from 5
INFO: 01:44:10.076762 messenger.go:346: RECEIVED EST from 3
INFO: 01:44:10.082174 messenger.go:346: RECEIVED EST from 9
INFO: 01:44:10.082236 messenger.go:270: SENT EST to 6
INFO: 01:44:10.082260 messenger.go:270: SENT EST to 9
INFO: 01:44:10.082902 messenger.go:346: RECEIVED EST from 9
INFO: 01:44:10.082961 messenger.go:270: SENT EST to 3
INFO: 01:44:10.083559 messenger.go:346: RECEIVED EST from 7
INFO: 01:44:10.083898 messenger.go:270: SENT EST to 2
INFO: 01:44:10.084258 messenger.go:270: SENT EST to 7
INFO: 01:44:10.090545 messenger.go:346: RECEIVED EST from 0
INFO: 01:44:10.093444 messenger.go:346: RECEIVED EST from 6
INFO: 01:44:10.095229 messenger.go:346: RECEIVED EST from 7
INFO: 01:44:10.095826 messenger.go:346: RECEIVED EST from 9
INFO: 01:44:10.096448 messenger.go:270: SENT EST to 0
INFO: 01:44:10.098899 messenger.go:270: SENT EST to 1
INFO: 01:44:10.099930 messenger.go:270: SENT EST to 4
INFO: 01:44:10.100581 messenger.go:270: SENT EST to 1
INFO: 01:44:10.109859 messenger.go:270: SENT EST to 1
INFO: 01:44:10.111046 messenger.go:270: SENT EST to 2
INFO: 01:44:10.114860 messenger.go:346: RECEIVED EST from 3
INFO: 01:44:10.116159 messenger.go:346: RECEIVED EST from 1
INFO: 01:44:10.118563 messenger.go:346: RECEIVED EST from 0
INFO: 01:44:10.119940 messenger.go:346: RECEIVED EST from 4
INFO: 01:44:10.120238 messenger.go:270: SENT EST to 5
INFO: 01:44:10.127949 messenger.go:270: SENT EST to 7
INFO: 01:44:10.128536 messenger.go:270: SENT EST to 2
INFO: 01:44:10.129625 messenger.go:270: SENT EST to 4
INFO: 01:44:10.132623 messenger.go:270: SENT EST to 5
INFO: 01:44:10.142609 messenger.go:270: SENT EST to 9
INFO: 01:44:10.143704 messenger.go:270: SENT EST to 3
INFO: 01:44:10.144588 messenger.go:270: SENT EST to 3
INFO: 01:44:10.144724 messenger.go:270: SENT EST to 0
INFO: 01:44:10.149089 messenger.go:270: SENT EST to 3
INFO: 01:44:10.149511 messenger.go:270: SENT EST to 1
INFO: 01:44:10.151951 messenger.go:346: RECEIVED EST from 1
