INFO: 01:44:18.933163 main.go:29: ID:6 | N:10 | F:3 | Clients:1 | Scenario:NORMAL | Remote:false

INFO: 01:44:18.933828 messenger.go:90: Receive from Server 0 on tcp://*:4600
INFO: 01:44:18.934074 messenger.go:107: Send to Server 0 on tcp://localhost:4006
INFO: 01:44:18.934127 messenger.go:90: Receive from Server 1 on tcp://*:4601
INFO: 01:44:18.934205 messenger.go:107: Send to Server 1 on tcp://localhost:4106
INFO: 01:44:18.934253 messenger.go:90: Receive from Server 2 on tcp://*:4602
INFO: 01:44:18.934331 messenger.go:107: Send to Server 2 on tcp://localhost:4206
INFO: 01:44:18.934359 messenger.go:90: Receive from Server 3 on tcp://*:4603
INFO: 01:44:18.934437 messenger.go:107: Send to Server 3 on tcp://localhost:4306
INFO: 01:44:18.934486 messenger.go:90: Receive from Server 4 on tcp://*:4604
INFO: 01:44:18.934575 messenger.go:107: Send to Server 4 on tcp://localhost:4406
INFO: 01:44:18.934622 messenger.go:90: Receive from Server 5 on tcp://*:4605
INFO: 01:44:18.934698 messenger.go:107: Send to Server 5 on tcp://localhost:4506
INFO: 01:44:18.934765 messenger.go:90: Receive from Server 7 on tcp://*:4607
INFO: 01:44:18.934841 messenger.go:107: Send to Server 7 on tcp://localhost:4706
INFO: 01:44:18.934893 messenger.go:90: Receive from Server 8 on tcp://*:4608
INFO: 01:44:18.934973 messenger.go:107: Send to Server 8 on tcp://localhost:4806
INFO: 01:44:18.935067 messenger.go:90: Receive from Server 9 on tcp://*:4609
INFO: 01:44:18.935111 messenger.go:107: Send to Server 9 on tcp://localhost:4906
INFO: 01:44:18.935165 messenger.go:113: -----------------------------------------
INFO: 01:44:18.935586 messenger.go:135: Requests from Client 0 on tcp://*:7600
INFO: 01:44:18.935674 messenger.go:152: Response to Client 0 on tcp://*:10600
INFO: 01:44:18.935694 messenger.go:155: -----------------------------------------

INFO: 01:44:18.966975 main.go:83: Initial estimate value:  0
INFO: 01:44:18.985700 messenger.go:346: RECEIVED EST from 4
INFO: 01:44:18.988899 messenger.go:346: RECEIVED EST from 7
INFO: 01:44:18.989196 messenger.go:270: SENT EST to 3
INFO: 01:44:19.014173 messenger.go:270: SENT EST to 0
INFO: 01:44:19.016607 messenger.go:270: SENT EST to 2
INFO: 01:44:19.016672 messenger.go:270: SENT EST to 5
INFO: 01:44:19.018485 messenger.go:270: SENT EST to 1
INFO: 01:44:19.030648 messenger.go:346: RECEIVED EST from 8
INFO: 01:44:19.040625 messenger.go:346: RECEIVED EST from 7
INFO: 01:44:19.040727 messenger.go:270: SENT EST to 1
INFO: 01:44:19.040760 messenger.go:270: SENT EST to 3
INFO: 01:44:19.040785 messenger.go:270: SENT EST to 8
INFO: 01:44:19.040807 messenger.go:270: SENT EST to 4
INFO: 01:44:19.043055 messenger.go:346: RECEIVED EST from 8
INFO: 01:44:19.045207 messenger.go:346: RECEIVED EST from 4
INFO: 01:44:19.046010 messenger.go:270: SENT EST to 7
INFO: 01:44:19.048430 messenger.go:270: SENT EST to 0
INFO: 01:44:19.048831 messenger.go:270: SENT EST to 8
INFO: 01:44:19.049735 messenger.go:346: RECEIVED EST from 7
INFO: 01:44:19.049924 messenger.go:270: SENT EST to 1
INFO: 01:44:19.049978 messenger.go:270: SENT EST to 9
INFO: 01:44:19.057907 messenger.go:270: SENT EST to 4
INFO: 01:44:19.057923 messenger.go:270: SENT EST to 0
INFO: 01:44:19.059650 messenger.go:270: SENT EST to 7
INFO: 01:44:19.059709 messenger.go:270: SENT EST to 1
INFO: 01:44:19.060049 messenger.go:346: RECEIVED EST from 5
INFO: 01:44:19.060331 messenger.go:346: RECEIVED EST from 5
INFO: 01:44:19.060205 messenger.go:346: RECEIVED EST from 9
INFO: 01:44:19.061309 messenger.go:270: SENT EST to 5
INFO: 01:44:19.061872 messenger.go:270: SENT EST to 2
INFO: 01:44:19.061875 messenger.go:270: SENT EST to 9
INFO: 01:44:19.073534 messenger.go:270: SENT EST to 8
INFO: 01:44:19.073562 messenger.go:270: SENT EST to 2
INFO: 01:44:19.074026 messenger.go:270: SENT EST to 9
INFO: 01:44:19.075015 messenger.go:270: SENT EST to 4
INFO: 01:44:19.062271 messenger.go:346: RECEIVED EST from 5
INFO: 01:44:19.062559 messenger.go:270: SENT EST to 0
INFO: 01:44:19.066605 messenger.go:346: RECEIVED EST from 8
INFO: 01:44:19.067193 messenger.go:346: RECEIVED EST from 4
INFO: 01:44:19.077561 messenger.go:270: SENT EST to 7
INFO: 01:44:19.077808 messenger.go:270: SENT EST to 3
INFO: 01:44:19.079682 messenger.go:346: RECEIVED EST from 9
INFO: 01:44:19.080749 messenger.go:346: RECEIVED EST from 1
INFO: 01:44:19.081150 messenger.go:270: SENT EST to 4
INFO: 01:44:19.082470 messenger.go:270: SENT EST to 5
INFO: 01:44:19.082670 messenger.go:270: SENT EST to 3
INFO: 01:44:19.082724 messenger.go:270: SENT EST to 5
INFO: 01:44:19.089003 messenger.go:270: SENT EST to 7
INFO: 01:44:19.092195 messenger.go:270: SENT EST to 2
INFO: 01:44:19.092852 messenger.go:270: SENT EST to 0
INFO: 01:44:19.094069 messenger.go:270: SENT EST to 9
INFO: 01:44:19.094320 messenger.go:346: RECEIVED EST from 8
INFO: 01:44:19.095479 messenger.go:270: SENT EST to 2
INFO: 01:44:19.096603 messenger.go:346: RECEIVED EST from 9
INFO: 01:44:19.096768 messenger.go:270: SENT EST to 4
INFO: 01:44:19.096847 messenger.go:270: SENT EST to 7
INFO: 01:44:19.096921 messenger.go:270: SENT EST to 8
INFO: 01:44:19.097273 messenger.go:270: SENT EST to 8
INFO: 01:44:19.102867 messenger.go:346: RECEIVED EST from 8
INFO: 01:44:19.104122 messenger.go:270: SENT EST to 3
INFO: 01:44:19.106390 messenger.go:346: RECEIVED EST from 1
INFO: 01:44:19.106468 messenger.go:270: SENT EST to 5
INFO: 01:44:19.107375 messenger.go:270: SENT EST to 1
INFO: 01:44:19.112560 messenger.go:270: SENT EST to 4
INFO: 01:44:19.120427 messenger.go:270: SENT EST to 5
INFO: 01:44:19.121138 messenger.go:346: RECEIVED EST from 0
INFO: 01:44:19.124404 messenger.go:346: RECEIVED EST from 9
INFO: 01:44:19.124574 messenger.go:346: RECEIVED EST from 1
INFO: 01:44:19.124692 messenger.go:270: SENT EST to 3
INFO: 01:44:19.124722 messenger.go:270: SENT EST to 2
INFO: 01:44:19.124843 messenger.go:346: RECEIVED EST from 5
INFO: 01:44:19.126795 messenger.go:270: SENT EST to 0
INFO: 01:44:19.127012 messenger.go:270: SENT EST to 1
INFO: 01:44:19.128617 messenger.go:270: SENT EST to 9
INFO: 01:44:19.129973 messenger.go:270: SENT EST to 7
INFO: 01:44:19.130058 messenger.go:270: SENT EST to 0
INFO: 01:44:19.133342 messenger.go:346: RECEIVED EST from 0
INFO: 01:44:19.136906 messenger.go:346: RECEIVED EST from 0
INFO: 01:44:19.137525 messenger.go:346: RECEIVED EST from 3
INFO: 01:44:19.137690 messenger.go:346: RECEIVED EST from 2
INFO: 01:44:19.141527 messenger.go:346: RECEIVED EST from 1
INFO: 01:44:19.141576 messenger.go:346: RECEIVED EST from 3
INFO: 01:44:19.153647 messenger.go:270: SENT EST to 8
INFO: 01:44:19.154241 messenger.go:270: SENT EST to 3
INFO: 01:44:19.154454 messenger.go:346: RECEIVED EST from 9
INFO: 01:44:19.154631 messenger.go:346: RECEIVED EST from 8
INFO: 01:44:19.153834 messenger.go:346: RECEIVED EST from 2
INFO: 01:44:19.153880 messenger.go:270: SENT EST to 9
INFO: 01:44:19.153982 messenger.go:346: RECEIVED EST from 5
INFO: 01:44:19.157144 messenger.go:346: RECEIVED EST from 2
INFO: 01:44:19.157321 messenger.go:346: RECEIVED EST from 7
INFO: 01:44:19.157395 messenger.go:270: SENT EST to 2
INFO: 01:44:19.173892 messenger.go:270: SENT EST to 4
INFO: 01:44:19.174073 messenger.go:346: RECEIVED EST from 3
INFO: 01:44:19.174210 messenger.go:270: SENT EST to 1
INFO: 01:44:19.174364 messenger.go:270: SENT EST to 8
INFO: 01:44:19.174688 messenger.go:270: SENT EST to 2
INFO: 01:44:19.174841 messenger.go:346: RECEIVED EST from 1
INFO: 01:44:19.184195 messenger.go:270: SENT EST to 7
INFO: 01:44:19.184353 messenger.go:346: RECEIVED EST from 0
INFO: 01:44:19.184493 messenger.go:346: RECEIVED EST from 4
INFO: 01:44:19.184828 messenger.go:346: RECEIVED EST from 3
INFO: 01:44:19.184930 messenger.go:270: SENT EST to 4
INFO: 01:44:19.185011 messenger.go:270: SENT EST to 3
INFO: 01:44:19.185311 messenger.go:346: RECEIVED EST from 3
INFO: 01:44:19.185586 messenger.go:270: SENT EST to 9
INFO: 01:44:19.185747 messenger.go:346: RECEIVED EST from 2
INFO: 01:44:19.187890 messenger.go:270: SENT EST to 0
INFO: 01:44:19.188042 messenger.go:270: SENT EST to 5
