INFO: 16:36:01.268867 main.go:29: ID:5 | N:10 | F:3 | Clients:1 | Scenario:NORMAL | Remote:false

INFO: 16:36:01.273621 messenger.go:85: Receive from Server 0 on tcp://*:4500
INFO: 16:36:01.273939 messenger.go:102: Send to Server 0 on tcp://localhost:4005
INFO: 16:36:01.274770 messenger.go:85: Receive from Server 1 on tcp://*:4501
INFO: 16:36:01.275193 messenger.go:102: Send to Server 1 on tcp://localhost:4105
INFO: 16:36:01.275634 messenger.go:85: Receive from Server 2 on tcp://*:4502
INFO: 16:36:01.275691 messenger.go:102: Send to Server 2 on tcp://localhost:4205
INFO: 16:36:01.276089 messenger.go:85: Receive from Server 3 on tcp://*:4503
INFO: 16:36:01.280634 messenger.go:102: Send to Server 3 on tcp://localhost:4305
INFO: 16:36:01.281689 messenger.go:85: Receive from Server 4 on tcp://*:4504
INFO: 16:36:01.281924 messenger.go:102: Send to Server 4 on tcp://localhost:4405
INFO: 16:36:01.282110 messenger.go:85: Receive from Server 6 on tcp://*:4506
INFO: 16:36:01.282291 messenger.go:102: Send to Server 6 on tcp://localhost:4605
INFO: 16:36:01.282476 messenger.go:85: Receive from Server 7 on tcp://*:4507
INFO: 16:36:01.282653 messenger.go:102: Send to Server 7 on tcp://localhost:4705
INFO: 16:36:01.282929 messenger.go:85: Receive from Server 8 on tcp://*:4508
INFO: 16:36:01.283242 messenger.go:102: Send to Server 8 on tcp://localhost:4805
INFO: 16:36:01.283441 messenger.go:85: Receive from Server 9 on tcp://*:4509
INFO: 16:36:01.283794 messenger.go:102: Send to Server 9 on tcp://localhost:4905
INFO: 16:36:01.283926 messenger.go:108: -----------------------------------------
INFO: 16:36:01.284049 messenger.go:130: Requests from Client 0 on tcp://*:7500
INFO: 16:36:01.284457 messenger.go:147: Response to Client 0 on tcp://*:10500
INFO: 16:36:01.284701 messenger.go:150: -----------------------------------------

INFO: 16:36:01.298551 binary_consensus.go:23: 4.BC: bcid-1 round-1
INFO: 16:36:01.648185 messenger.go:341: RECEIVED BC from 4
INFO: 16:36:01.649090 binary_consensus.go:148: 7.BC: bin_values-[1]
INFO: 16:36:01.653655 messenger.go:341: RECEIVED BC from 3
INFO: 16:36:01.654268 messenger.go:341: RECEIVED BC from 2
INFO: 16:36:01.658017 messenger.go:341: RECEIVED BC from 8
INFO: 16:36:01.658067 binary_consensus.go:77: 7.BC: vals-[1] coin-1
INFO: 16:36:01.658076 binary_consensus.go:82: 7.BC: decide-1
INFO: 16:36:01.658080 binary_consensus.go:175: My final decision 1
INFO: 16:36:01.658503 messenger.go:265: SENT BC to 0
INFO: 16:36:01.663926 messenger.go:265: SENT BC to 4
INFO: 16:36:01.663966 messenger.go:265: SENT BC to 2
INFO: 16:36:01.664186 messenger.go:341: RECEIVED BC from 9
INFO: 16:36:01.664282 messenger.go:265: SENT BC to 8
INFO: 16:36:01.664332 messenger.go:265: SENT BC to 9
INFO: 16:36:01.664346 messenger.go:265: SENT BC to 6
INFO: 16:36:01.664351 messenger.go:265: SENT BC to 1
INFO: 16:36:01.664471 messenger.go:341: RECEIVED BC from 6
INFO: 16:36:01.664590 messenger.go:265: SENT BC to 3
INFO: 16:36:01.680983 messenger.go:265: SENT BC to 7
INFO: 16:36:01.688293 messenger.go:341: RECEIVED BC from 7
