INFO: 17:27:48.792819 main.go:29: ID:7 | N:10 | F:3 | Clients:1 | Scenario:NORMAL | Remote:false

INFO: 17:27:48.793352 messenger.go:85: Receive from Server 0 on tcp://*:4700
INFO: 17:27:48.798264 messenger.go:102: Send to Server 0 on tcp://localhost:4007
INFO: 17:27:48.798543 messenger.go:85: Receive from Server 1 on tcp://*:4701
INFO: 17:27:48.798902 messenger.go:102: Send to Server 1 on tcp://localhost:4107
INFO: 17:27:48.799156 messenger.go:85: Receive from Server 2 on tcp://*:4702
INFO: 17:27:48.799273 messenger.go:102: Send to Server 2 on tcp://localhost:4207
INFO: 17:27:48.799583 messenger.go:85: Receive from Server 3 on tcp://*:4703
INFO: 17:27:48.800140 messenger.go:102: Send to Server 3 on tcp://localhost:4307
INFO: 17:27:48.800738 messenger.go:85: Receive from Server 4 on tcp://*:4704
INFO: 17:27:48.801797 messenger.go:102: Send to Server 4 on tcp://localhost:4407
INFO: 17:27:48.802409 messenger.go:85: Receive from Server 5 on tcp://*:4705
INFO: 17:27:48.802608 messenger.go:102: Send to Server 5 on tcp://localhost:4507
INFO: 17:27:48.802858 messenger.go:85: Receive from Server 6 on tcp://*:4706
INFO: 17:27:48.803349 messenger.go:102: Send to Server 6 on tcp://localhost:4607
INFO: 17:27:48.803571 messenger.go:85: Receive from Server 8 on tcp://*:4708
INFO: 17:27:48.803854 messenger.go:102: Send to Server 8 on tcp://localhost:4807
INFO: 17:27:48.804794 messenger.go:85: Receive from Server 9 on tcp://*:4709
INFO: 17:27:48.805418 messenger.go:102: Send to Server 9 on tcp://localhost:4907
INFO: 17:27:48.806084 messenger.go:108: -----------------------------------------
INFO: 17:27:48.806176 messenger.go:130: Requests from Client 0 on tcp://*:7700
INFO: 17:27:48.806861 messenger.go:147: Response to Client 0 on tcp://*:10700
INFO: 17:27:48.807417 messenger.go:150: -----------------------------------------

INFO: 17:27:48.820070 main.go:83: Initial estimate value:  1
INFO: 17:27:48.820135 binary_consensus.go:23: 4.BC: bcid-1 round-1
INFO: 17:27:48.928988 messenger.go:341: RECEIVED BVB from 3
INFO: 17:27:48.931613 messenger.go:341: RECEIVED BVB from 4
INFO: 17:27:48.954015 messenger.go:341: RECEIVED BVB from 9
INFO: 17:27:48.954226 messenger.go:265: SENT BVB to 1
INFO: 17:27:48.957712 messenger.go:341: RECEIVED BVB from 1
INFO: 17:27:48.929299 messenger.go:265: SENT BVB to 9
INFO: 17:27:48.958722 messenger.go:341: RECEIVED BVB from 0
INFO: 17:27:48.960598 messenger.go:265: SENT BVB to 4
INFO: 17:27:48.971562 messenger.go:265: SENT BVB to 3
INFO: 17:27:48.972786 messenger.go:341: RECEIVED BVB from 6
INFO: 17:27:48.961234 messenger.go:341: RECEIVED BVB from 5
INFO: 17:27:48.970314 messenger.go:341: RECEIVED BVB from 4
INFO: 17:27:48.970320 messenger.go:265: SENT BVB to 6
INFO: 17:27:48.971559 messenger.go:265: SENT BVB to 0
INFO: 17:27:48.971561 messenger.go:265: SENT BVB to 2
INFO: 17:27:48.973243 messenger.go:265: SENT BVB to 8
INFO: 17:27:48.979480 messenger.go:265: SENT BVB to 5
INFO: 17:27:48.982072 messenger.go:341: RECEIVED BVB from 2
INFO: 17:27:49.017686 messenger.go:265: SENT BVB to 0
INFO: 17:27:49.018948 messenger.go:265: SENT BVB to 1
INFO: 17:27:49.019103 messenger.go:341: RECEIVED BVB from 1
INFO: 17:27:49.019414 messenger.go:265: SENT BVB to 2
INFO: 17:27:49.019868 messenger.go:265: SENT BVB to 3
INFO: 17:27:49.020145 messenger.go:265: SENT BVB to 4
INFO: 17:27:49.021261 messenger.go:265: SENT BVB to 5
INFO: 17:27:49.022146 messenger.go:265: SENT BVB to 9
INFO: 17:27:49.040567 messenger.go:341: RECEIVED BVB from 5
INFO: 17:27:49.044184 messenger.go:341: RECEIVED BC from 3
INFO: 17:27:49.046437 messenger.go:341: RECEIVED BVB from 9
INFO: 17:27:49.046771 binary_consensus.go:148: 4.BC: bin_values-[0]
INFO: 17:27:49.040837 messenger.go:341: RECEIVED BVB from 0
INFO: 17:27:49.048707 binary_consensus.go:148: 4.BC: bin_values-[0 1]
INFO: 17:27:49.041729 messenger.go:341: RECEIVED BVB from 2
INFO: 17:27:49.042286 messenger.go:341: RECEIVED BVB from 3
INFO: 17:27:49.043119 messenger.go:341: RECEIVED BVB from 8
INFO: 17:27:49.043554 messenger.go:265: SENT BVB to 6
INFO: 17:27:49.043767 messenger.go:341: RECEIVED BC from 4
INFO: 17:27:49.045570 messenger.go:341: RECEIVED BC from 2
INFO: 17:27:49.048672 messenger.go:341: RECEIVED BVB from 6
INFO: 17:27:49.050832 messenger.go:265: SENT BC to 0
INFO: 17:27:49.050874 messenger.go:265: SENT BVB to 8
INFO: 17:27:49.052547 messenger.go:341: RECEIVED BC from 0
INFO: 17:27:49.051004 messenger.go:265: SENT BC to 1
INFO: 17:27:49.051006 messenger.go:265: SENT BC to 6
INFO: 17:27:49.053522 messenger.go:265: SENT BC to 4
INFO: 17:27:49.066409 messenger.go:265: SENT BC to 3
INFO: 17:27:49.066721 messenger.go:265: SENT BC to 2
INFO: 17:27:49.066960 messenger.go:265: SENT BC to 5
INFO: 17:27:49.067072 messenger.go:341: RECEIVED BC from 6
INFO: 17:27:49.067263 messenger.go:265: SENT BC to 9
INFO: 17:27:49.067459 messenger.go:341: RECEIVED BC from 1
INFO: 17:27:49.068576 messenger.go:341: RECEIVED BC from 5
INFO: 17:27:49.081539 messenger.go:341: RECEIVED BVB from 8
