INFO: 16:36:01.254122 main.go:29: ID:1 | N:10 | F:3 | Clients:1 | Scenario:NORMAL | Remote:false

INFO: 16:36:01.254589 messenger.go:85: Receive from Server 0 on tcp://*:4100
INFO: 16:36:01.258968 messenger.go:102: Send to Server 0 on tcp://localhost:4001
INFO: 16:36:01.259027 messenger.go:85: Receive from Server 2 on tcp://*:4102
INFO: 16:36:01.259071 messenger.go:102: Send to Server 2 on tcp://localhost:4201
INFO: 16:36:01.259118 messenger.go:85: Receive from Server 3 on tcp://*:4103
INFO: 16:36:01.259162 messenger.go:102: Send to Server 3 on tcp://localhost:4301
INFO: 16:36:01.259206 messenger.go:85: Receive from Server 4 on tcp://*:4104
INFO: 16:36:01.259250 messenger.go:102: Send to Server 4 on tcp://localhost:4401
INFO: 16:36:01.259298 messenger.go:85: Receive from Server 5 on tcp://*:4105
INFO: 16:36:01.259342 messenger.go:102: Send to Server 5 on tcp://localhost:4501
INFO: 16:36:01.259388 messenger.go:85: Receive from Server 6 on tcp://*:4106
INFO: 16:36:01.259429 messenger.go:102: Send to Server 6 on tcp://localhost:4601
INFO: 16:36:01.259482 messenger.go:85: Receive from Server 7 on tcp://*:4107
INFO: 16:36:01.259524 messenger.go:102: Send to Server 7 on tcp://localhost:4701
INFO: 16:36:01.259567 messenger.go:85: Receive from Server 8 on tcp://*:4108
INFO: 16:36:01.259614 messenger.go:102: Send to Server 8 on tcp://localhost:4801
INFO: 16:36:01.259659 messenger.go:85: Receive from Server 9 on tcp://*:4109
INFO: 16:36:01.259701 messenger.go:102: Send to Server 9 on tcp://localhost:4901
INFO: 16:36:01.259722 messenger.go:108: -----------------------------------------
INFO: 16:36:01.259754 messenger.go:130: Requests from Client 0 on tcp://*:7100
INFO: 16:36:01.259812 messenger.go:147: Response to Client 0 on tcp://*:10100
INFO: 16:36:01.259841 messenger.go:150: -----------------------------------------

INFO: 16:36:01.262249 binary_consensus.go:23: 4.BC: bcid-1 round-1
INFO: 16:36:01.329581 messenger.go:341: RECEIVED BVB from 3
INFO: 16:36:01.330541 messenger.go:341: RECEIVED BVB from 2
INFO: 16:36:01.330629 messenger.go:265: SENT BVB to 0
INFO: 16:36:01.363753 messenger.go:265: SENT BVB to 2
INFO: 16:36:01.379811 messenger.go:341: RECEIVED BVB from 9
INFO: 16:36:01.387803 messenger.go:341: RECEIVED BVB from 0
INFO: 16:36:01.388250 messenger.go:341: RECEIVED BVB from 6
INFO: 16:36:01.388383 messenger.go:265: SENT BVB to 9
INFO: 16:36:01.430671 messenger.go:341: RECEIVED BVB from 8
INFO: 16:36:01.430776 messenger.go:265: SENT BVB to 3
INFO: 16:36:01.430902 messenger.go:265: SENT BVB to 7
INFO: 16:36:01.431269 messenger.go:341: RECEIVED BVB from 5
INFO: 16:36:01.431467 binary_consensus.go:148: 4.BC: bin_values-[1]
INFO: 16:36:01.433445 messenger.go:341: RECEIVED BVB from 7
INFO: 16:36:01.433619 messenger.go:341: RECEIVED BC from 9
INFO: 16:36:01.458490 messenger.go:265: SENT BC to 2
INFO: 16:36:01.458517 messenger.go:265: SENT BC to 0
INFO: 16:36:01.458606 messenger.go:265: SENT BVB to 4
INFO: 16:36:01.458764 messenger.go:265: SENT BC to 3
INFO: 16:36:01.458907 messenger.go:341: RECEIVED BVB from 4
INFO: 16:36:01.459130 messenger.go:265: SENT BVB to 6
INFO: 16:36:01.459156 messenger.go:265: SENT BVB to 5
INFO: 16:36:01.469295 messenger.go:265: SENT BVB to 8
INFO: 16:36:01.472187 messenger.go:341: RECEIVED BC from 6
INFO: 16:36:01.472346 messenger.go:341: RECEIVED BC from 3
INFO: 16:36:01.472606 messenger.go:341: RECEIVED BC from 0
INFO: 16:36:01.473070 messenger.go:265: SENT BC to 9
INFO: 16:36:01.473350 messenger.go:265: SENT BC to 6
INFO: 16:36:01.473482 messenger.go:265: SENT BC to 5
INFO: 16:36:01.473787 messenger.go:265: SENT BC to 8
INFO: 16:36:01.475297 messenger.go:341: RECEIVED BC from 5
INFO: 16:36:01.476893 messenger.go:265: SENT BC to 4
INFO: 16:36:01.490533 messenger.go:341: RECEIVED BC from 2
INFO: 16:36:01.490646 binary_consensus.go:77: 4.BC: vals-[1] coin-0
INFO: 16:36:01.490675 binary_consensus.go:23: 7.BC: bcid-1 round-2
INFO: 16:36:01.500927 messenger.go:341: RECEIVED BC from 4
INFO: 16:36:01.528827 messenger.go:265: SENT BC to 7
INFO: 16:36:01.529448 messenger.go:341: RECEIVED BVB from 0
INFO: 16:36:01.529884 messenger.go:341: RECEIVED BC from 8
INFO: 16:36:01.530118 messenger.go:341: RECEIVED BVB from 6
INFO: 16:36:01.531407 messenger.go:341: RECEIVED BC from 7
INFO: 16:36:01.542222 messenger.go:265: SENT BVB to 3
INFO: 16:36:01.545035 messenger.go:265: SENT BVB to 6
INFO: 16:36:01.545176 messenger.go:341: RECEIVED BVB from 3
INFO: 16:36:01.545599 messenger.go:265: SENT BVB to 0
INFO: 16:36:01.547583 messenger.go:341: RECEIVED BVB from 9
INFO: 16:36:01.551913 messenger.go:265: SENT BVB to 8
INFO: 16:36:01.552021 messenger.go:265: SENT BVB to 9
INFO: 16:36:01.554143 messenger.go:341: RECEIVED BVB from 8
INFO: 16:36:01.566255 messenger.go:341: RECEIVED BVB from 5
INFO: 16:36:01.572778 messenger.go:265: SENT BVB to 5
INFO: 16:36:01.578675 binary_consensus.go:148: 7.BC: bin_values-[1]
INFO: 16:36:01.588939 messenger.go:265: SENT BVB to 7
INFO: 16:36:01.590971 messenger.go:265: SENT BC to 0
INFO: 16:36:01.600750 messenger.go:265: SENT BVB to 2
INFO: 16:36:01.601145 messenger.go:265: SENT BC to 3
INFO: 16:36:01.607040 messenger.go:265: SENT BC to 2
INFO: 16:36:01.610564 messenger.go:265: SENT BVB to 4
INFO: 16:36:01.611512 messenger.go:265: SENT BC to 9
INFO: 16:36:01.612254 messenger.go:265: SENT BC to 6
INFO: 16:36:01.612353 messenger.go:265: SENT BC to 8
INFO: 16:36:01.613591 messenger.go:265: SENT BC to 4
INFO: 16:36:01.617756 messenger.go:265: SENT BC to 7
INFO: 16:36:01.622532 messenger.go:341: RECEIVED BVB from 4
INFO: 16:36:01.623302 messenger.go:341: RECEIVED BVB from 2
INFO: 16:36:01.629731 messenger.go:341: RECEIVED BVB from 7
INFO: 16:36:01.631287 messenger.go:341: RECEIVED BC from 4
INFO: 16:36:01.638618 messenger.go:341: RECEIVED BC from 0
INFO: 16:36:01.639267 messenger.go:265: SENT BC to 5
INFO: 16:36:01.645179 messenger.go:341: RECEIVED BC from 8
INFO: 16:36:01.651777 messenger.go:341: RECEIVED BC from 3
INFO: 16:36:01.653338 messenger.go:341: RECEIVED BC from 2
INFO: 16:36:01.659817 messenger.go:341: RECEIVED BC from 5
INFO: 16:36:01.659899 binary_consensus.go:77: 7.BC: vals-[1] coin-1
INFO: 16:36:01.659921 binary_consensus.go:82: 7.BC: decide-1
INFO: 16:36:01.659928 binary_consensus.go:175: My final decision 1
INFO: 16:36:01.660238 messenger.go:341: RECEIVED BC from 6
INFO: 16:36:01.662430 messenger.go:341: RECEIVED BC from 9
INFO: 16:36:01.686828 messenger.go:341: RECEIVED BC from 7
