INFO: 19:48:46.877293 main.go:29: ID:2 | N:10 | F:3 | Clients:1 | Scenario:NORMAL | Remote:false

INFO: 19:48:46.885473 messenger.go:85: Receive from Server 0 on tcp://*:4200
INFO: 19:48:46.887272 messenger.go:102: Send to Server 0 on tcp://localhost:4002
INFO: 19:48:46.887438 messenger.go:85: Receive from Server 1 on tcp://*:4201
INFO: 19:48:46.887542 messenger.go:102: Send to Server 1 on tcp://localhost:4102
INFO: 19:48:46.887687 messenger.go:85: Receive from Server 3 on tcp://*:4203
INFO: 19:48:46.889593 messenger.go:102: Send to Server 3 on tcp://localhost:4302
INFO: 19:48:46.889684 messenger.go:85: Receive from Server 4 on tcp://*:4204
INFO: 19:48:46.889756 messenger.go:102: Send to Server 4 on tcp://localhost:4402
INFO: 19:48:46.889811 messenger.go:85: Receive from Server 5 on tcp://*:4205
INFO: 19:48:46.889881 messenger.go:102: Send to Server 5 on tcp://localhost:4502
INFO: 19:48:46.889913 messenger.go:85: Receive from Server 6 on tcp://*:4206
INFO: 19:48:46.889939 messenger.go:102: Send to Server 6 on tcp://localhost:4602
INFO: 19:48:46.889966 messenger.go:85: Receive from Server 7 on tcp://*:4207
INFO: 19:48:46.890033 messenger.go:102: Send to Server 7 on tcp://localhost:4702
INFO: 19:48:46.890080 messenger.go:85: Receive from Server 8 on tcp://*:4208
INFO: 19:48:46.890153 messenger.go:102: Send to Server 8 on tcp://localhost:4802
INFO: 19:48:46.890201 messenger.go:85: Receive from Server 9 on tcp://*:4209
INFO: 19:48:46.890281 messenger.go:102: Send to Server 9 on tcp://localhost:4902
INFO: 19:48:46.890303 messenger.go:108: -----------------------------------------
INFO: 19:48:46.890393 messenger.go:130: Requests from Client 0 on tcp://*:7200
INFO: 19:48:46.890449 messenger.go:147: Response to Client 0 on tcp://*:10200
INFO: 19:48:46.890457 messenger.go:150: -----------------------------------------

INFO: 19:48:46.899205 main.go:83: Initial estimate value:  0
INFO: 19:48:46.899296 binary_consensus.go:23: 4.BC: bcid-1 round-1
INFO: 19:48:46.995059 messenger.go:341: RECEIVED BVB from 1
INFO: 19:48:47.015850 messenger.go:341: RECEIVED BVB from 4
INFO: 19:48:47.016783 messenger.go:341: RECEIVED BVB from 5
INFO: 19:48:47.014039 messenger.go:265: SENT BVB to 0
INFO: 19:48:47.014742 messenger.go:341: RECEIVED BVB from 6
INFO: 19:48:47.017025 messenger.go:341: RECEIVED BVB from 9
INFO: 19:48:47.020821 messenger.go:265: SENT BVB to 9
INFO: 19:48:47.041489 messenger.go:265: SENT BVB to 7
INFO: 19:48:47.046138 messenger.go:265: SENT BVB to 1
INFO: 19:48:47.046170 messenger.go:265: SENT BVB to 5
INFO: 19:48:47.046179 messenger.go:265: SENT BVB to 3
INFO: 19:48:47.046243 messenger.go:341: RECEIVED BVB from 3
INFO: 19:48:47.050395 messenger.go:265: SENT BVB to 0
INFO: 19:48:47.050847 messenger.go:265: SENT BVB to 4
INFO: 19:48:47.051059 messenger.go:265: SENT BVB to 4
INFO: 19:48:47.052099 messenger.go:341: RECEIVED BVB from 0
INFO: 19:48:47.071685 messenger.go:265: SENT BVB to 8
INFO: 19:48:47.071719 messenger.go:265: SENT BVB to 6
INFO: 19:48:47.072201 messenger.go:341: RECEIVED BVB from 1
INFO: 19:48:47.073551 messenger.go:341: RECEIVED BVB from 0
INFO: 19:48:47.074902 messenger.go:341: RECEIVED BVB from 6
INFO: 19:48:47.076181 messenger.go:341: RECEIVED BVB from 7
INFO: 19:48:47.076280 binary_consensus.go:148: 4.BC: bin_values-[1]
INFO: 19:48:47.076307 messenger.go:265: SENT BVB to 5
INFO: 19:48:47.076844 messenger.go:341: RECEIVED BVB from 4
INFO: 19:48:47.076927 messenger.go:265: SENT BVB to 1
INFO: 19:48:47.080259 messenger.go:341: RECEIVED BVB from 8
INFO: 19:48:47.080552 messenger.go:265: SENT BVB to 7
INFO: 19:48:47.086732 messenger.go:341: RECEIVED BVB from 7
INFO: 19:48:47.086820 binary_consensus.go:148: 4.BC: bin_values-[1 0]
INFO: 19:48:47.090817 messenger.go:265: SENT BC to 1
INFO: 19:48:47.093738 messenger.go:265: SENT BVB to 8
INFO: 19:48:47.094987 messenger.go:265: SENT BVB to 6
INFO: 19:48:47.097211 messenger.go:265: SENT BC to 0
INFO: 19:48:47.101629 messenger.go:341: RECEIVED BVB from 8
INFO: 19:48:47.102890 messenger.go:265: SENT BVB to 3
INFO: 19:48:47.105477 messenger.go:265: SENT BC to 7
INFO: 19:48:47.105696 messenger.go:265: SENT BC to 8
INFO: 19:48:47.105861 messenger.go:265: SENT BC to 5
INFO: 19:48:47.108106 messenger.go:341: RECEIVED BVB from 5
INFO: 19:48:47.108428 messenger.go:265: SENT BC to 6
INFO: 19:48:47.110492 messenger.go:265: SENT BC to 3
INFO: 19:48:47.133616 messenger.go:341: RECEIVED BVB from 3
INFO: 19:48:47.134870 messenger.go:341: RECEIVED BC from 6
INFO: 19:48:47.137905 messenger.go:341: RECEIVED BC from 1
INFO: 19:48:47.140214 messenger.go:265: SENT BC to 4
INFO: 19:48:47.149899 messenger.go:341: RECEIVED BC from 0
INFO: 19:48:47.151161 messenger.go:341: RECEIVED BC from 5
INFO: 19:48:47.151653 messenger.go:341: RECEIVED BC from 8
INFO: 19:48:47.157194 messenger.go:265: SENT BVB to 9
INFO: 19:48:47.159255 messenger.go:341: RECEIVED BC from 7
INFO: 19:48:47.159844 messenger.go:265: SENT BC to 9
INFO: 19:48:47.165491 messenger.go:341: RECEIVED BC from 4
INFO: 19:48:47.185058 messenger.go:341: RECEIVED BVB from 9
INFO: 19:48:47.189669 messenger.go:341: RECEIVED BC from 9
INFO: 19:48:47.200772 messenger.go:341: RECEIVED BC from 3
INFO: 19:48:47.200834 binary_consensus.go:77: 4.BC: vals-[1] coin-0
INFO: 19:48:47.200857 binary_consensus.go:23: 7.BC: bcid-1 round-2
INFO: 19:48:47.247003 messenger.go:341: RECEIVED BVB from 8
INFO: 19:48:47.248644 messenger.go:341: RECEIVED BVB from 5
INFO: 19:48:47.248709 messenger.go:265: SENT BVB to 4
INFO: 19:48:47.248726 messenger.go:265: SENT BVB to 1
INFO: 19:48:47.248734 messenger.go:265: SENT BVB to 0
INFO: 19:48:47.249596 messenger.go:265: SENT BVB to 5
INFO: 19:48:47.250235 messenger.go:341: RECEIVED BVB from 0
INFO: 19:48:47.250766 messenger.go:341: RECEIVED BVB from 7
INFO: 19:48:47.251152 messenger.go:341: RECEIVED BVB from 6
INFO: 19:48:47.251200 messenger.go:265: SENT BVB to 9
INFO: 19:48:47.267482 messenger.go:265: SENT BVB to 3
INFO: 19:48:47.271198 messenger.go:341: RECEIVED BVB from 1
INFO: 19:48:47.291707 messenger.go:341: RECEIVED BVB from 9
INFO: 19:48:47.293161 messenger.go:341: RECEIVED BC from 5
INFO: 19:48:47.293817 messenger.go:265: SENT BVB to 8
INFO: 19:48:47.293964 messenger.go:341: RECEIVED BC from 1
INFO: 19:48:47.294154 binary_consensus.go:148: 7.BC: bin_values-[1]
INFO: 19:48:47.294660 messenger.go:265: SENT BVB to 7
INFO: 19:48:47.297214 messenger.go:341: RECEIVED BC from 9
INFO: 19:48:47.297767 messenger.go:265: SENT BVB to 6
INFO: 19:48:47.316094 messenger.go:341: RECEIVED BVB from 3
INFO: 19:48:47.316456 messenger.go:341: RECEIVED BVB from 4
INFO: 19:48:47.315480 messenger.go:341: RECEIVED BC from 0
INFO: 19:48:47.320452 messenger.go:341: RECEIVED BC from 6
INFO: 19:48:47.323344 messenger.go:265: SENT BC to 0
INFO: 19:48:47.323828 messenger.go:265: SENT BC to 1
INFO: 19:48:47.326845 messenger.go:341: RECEIVED BC from 7
INFO: 19:48:47.326898 binary_consensus.go:77: 7.BC: vals-[1] coin-1
INFO: 19:48:47.326907 binary_consensus.go:82: 7.BC: decide-1
INFO: 19:48:47.326911 binary_consensus.go:175: My final decision 1
INFO: 19:48:47.327358 messenger.go:265: SENT BC to 9
INFO: 19:48:47.327678 messenger.go:341: RECEIVED BC from 8
INFO: 19:48:47.327893 messenger.go:265: SENT BC to 5
INFO: 19:48:47.327928 messenger.go:265: SENT BC to 6
INFO: 19:48:47.328964 messenger.go:265: SENT BC to 8
INFO: 19:48:47.329091 messenger.go:265: SENT BC to 7
INFO: 19:48:47.331891 messenger.go:265: SENT BC to 4
INFO: 19:48:47.333454 messenger.go:341: RECEIVED BC from 3
INFO: 19:48:47.337222 messenger.go:341: RECEIVED BC from 4
INFO: 19:48:47.338173 messenger.go:265: SENT BC to 3
